html_num_tags('iframe'),html_num_tags('script'),html_num_tags('embed'),html_num_tags('object'),html_num_tags('div'),html_num_tags('head'),html_num_tags('body'),html_num_tags('form'),html_num_tags('a'),html_num_tags('small'),html_num_tags('span'),html_num_tags('input'),html_num_tags('applet'),html_num_tags('img'),html_num_tags('video'),html_num_tags('audio'),label
0,2,0,0,40,1,1,2,29,0,15,6,0,0,0,0,benign
0,1,0,0,3,1,1,1,3,0,0,3,0,3,0,0,benign
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
1,44,0,0,99,1,1,0,14,0,3,1,0,0,0,0,benign
0,4,0,0,1,1,1,0,13,0,4,0,0,8,0,0,benign
0,13,0,0,1,1,1,0,0,0,0,0,0,1,0,0,benign
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
0,4,0,0,9,1,1,0,6,0,6,0,0,0,0,0,benign
0,1,0,0,7,1,1,0,207,1,0,0,0,11,0,0,benign
0,21,0,0,30,1,1,0,6,0,4,0,0,0,0,0,benign
0,16,0,0,45,1,1,1,47,0,10,18,0,1,0,0,benign
0,16,0,0,119,1,1,0,107,0,34,17,0,35,0,0,benign
1,27,0,0,134,1,1,3,125,0,145,6,0,41,0,0,benign
0,12,0,0,133,1,1,1,226,0,50,9,0,0,0,0,benign
0,25,0,0,83,1,1,1,165,0,190,16,0,26,0,0,benign
0,39,0,0,155,1,1,2,135,0,44,8,0,8,0,0,benign
0,17,0,0,132,1,1,11,166,0,62,24,0,12,0,0,benign
1,18,0,0,93,1,1,2,72,1,28,10,0,23,0,0,benign
0,11,0,0,32,1,1,1,44,0,17,6,0,1,0,0,benign
1,24,0,0,543,1,1,1,416,0,749,2,0,125,0,0,benign
0,14,0,0,540,1,1,1,355,0,201,2,0,17,0,0,benign
1,43,0,0,154,1,1,1,100,1,35,8,0,17,0,0,benign
0,2,0,0,9,1,1,1,2,0,2,5,0,0,0,0,benign
0,23,0,0,168,1,1,1,64,0,6,2,0,26,0,0,benign
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
2,1,0,0,12,1,1,1,19,0,8,3,0,4,0,0,benign
0,5,0,0,54,1,1,1,86,0,86,6,0,9,0,0,benign
1,25,0,0,149,1,1,3,234,0,131,6,0,43,0,0,benign
0,22,0,0,130,1,1,0,43,0,13,0,0,10,0,0,benign
1,23,0,0,166,1,1,7,474,1,32,34,0,34,0,0,benign
0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
0,15,0,0,81,1,1,1,63,0,90,1,0,27,0,0,benign
0,2,0,0,9,1,1,1,2,0,2,5,0,0,0,0,benign
0,7,0,0,17,1,1,1,86,0,10,9,0,7,0,0,benign
0,6,0,0,135,1,1,3,61,0,33,4,0,3,0,0,benign
0,2,0,0,10,1,1,1,2,0,2,5,0,0,0,0,benign
0,44,0,0,85,1,1,1,90,0,107,3,0,18,0,0,benign
0,24,0,0,200,1,1,2,86,0,62,3,0,10,0,0,benign
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
0,21,0,0,7,1,1,0,0,0,0,0,0,0,0,0,benign
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
0,6,0,0,45,1,1,1,95,0,88,6,0,3,0,0,benign
1,36,0,0,46,1,1,2,187,0,19,4,0,3,0,0,benign
0,33,0,0,82,1,1,2,136,1,22,2,0,42,0,0,benign
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,benign
0,0,1,0,1,1,1,0,229,0,0,0,0,223,0,0,benign
0,6,0,0,33,1,1,3,144,1,15,13,0,0,0,0,benign
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
0,45,0,0,91,1,1,1,357,0,5,5,0,12,0,0,benign
0,6,0,0,37,1,1,2,62,0,3,7,0,2,0,0,benign
1,61,0,0,94,1,1,1,80,0,9,2,0,25,0,0,benign
0,4,0,0,11,1,1,1,0,0,0,4,0,0,0,0,benign
0,0,0,0,0,1,1,0,5,0,0,0,0,4,0,0,benign
0,10,0,0,80,1,1,2,118,0,50,2,0,18,0,0,benign
0,14,0,0,282,1,1,1,258,0,76,2,0,10,0,0,benign
0,18,0,0,182,1,1,0,74,0,35,0,0,22,0,0,benign
0,7,0,0,11,1,1,2,198,0,7,2,0,1,0,0,benign
0,9,0,0,7,1,1,1,6,0,1,2,0,1,0,0,benign
0,20,0,0,162,1,1,0,60,0,41,0,0,31,0,0,benign
1,36,0,0,242,1,1,1,127,0,209,1,0,22,0,0,benign
0,10,0,0,32,1,1,1,2552,0,49,3,0,1,0,0,benign
0,8,0,0,63,1,1,3,111,1,42,11,0,5,0,0,benign
0,14,0,0,3,1,1,0,0,0,0,0,0,1,0,0,benign
0,17,0,0,16,1,1,0,46,0,0,0,0,1,0,0,benign
0,45,0,0,90,1,1,4,56,0,48,10,0,8,1,0,benign
2,23,0,0,138,1,1,3,135,0,24,14,0,16,0,0,benign
0,12,0,0,124,1,1,1,224,0,42,9,0,0,0,0,benign
0,45,0,0,210,1,1,1,42,0,24,0,0,4,1,0,benign
0,4,0,0,44,1,1,1,90,0,21,2,0,1,0,0,benign
2,34,0,0,141,1,1,3,276,0,24,6,0,18,0,0,benign
0,9,0,0,50,1,1,1,17,0,7,6,0,2,0,0,benign
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
0,13,0,0,140,1,1,0,141,0,56,1,0,3,0,0,benign
0,64,0,0,410,1,1,3,201,0,215,19,0,2,0,0,benign
0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,benign
0,11,0,0,19,1,1,1,15,0,9,2,0,4,0,0,benign
0,5,0,0,84,1,1,1,217,0,527,1,0,1,0,0,benign
0,12,0,0,190,1,1,1,308,0,114,10,0,3,0,0,benign
0,11,0,0,390,1,1,1,2585,65,1122,4,0,148,0,0,benign
0,26,0,0,1147,1,1,3,155,0,120,95,0,50,0,0,benign
0,2,0,0,9,1,1,1,2,0,2,5,0,0,0,0,benign
0,9,0,0,85,1,1,1,51,0,14,1,0,8,0,0,benign
1,44,0,0,99,1,1,0,14,0,3,1,0,0,0,0,benign
0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,benign
1,39,0,0,95,1,1,0,14,0,3,1,0,0,0,0,benign
0,0,0,0,141,1,1,0,107,0,244,0,0,33,0,0,benign
0,44,0,0,127,1,1,3,75,0,34,15,0,21,0,0,benign
0,3,0,0,3,1,1,1,141,0,4,2,0,0,0,0,benign
0,37,0,0,106,1,1,1,109,0,101,2,0,14,0,0,benign
0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,benign
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
1,17,0,0,210,1,1,1,154,0,106,1,0,12,0,2,benign
0,27,0,0,291,1,1,7,201,0,198,40,0,5,0,0,benign
0,13,0,0,87,1,1,0,73,0,32,2,0,5,0,0,benign
1,17,0,0,226,1,1,1,165,0,129,1,0,12,0,1,benign
1,22,0,0,112,1,1,1,32,0,48,2,0,7,0,0,benign
0,6,0,0,170,1,1,1,1666,0,1165,7,0,41,0,0,benign
0,6,0,0,387,1,1,1,2626,367,1468,7,0,105,0,0,benign
0,6,0,0,153,1,1,1,1222,4,454,7,0,20,0,0,benign
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
0,17,0,0,97,1,1,5,50,0,37,22,0,0,0,0,benign
0,0,0,0,0,1,1,0,157,0,0,0,0,17,0,0,benign
0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,benign
0,16,0,0,347,1,1,2,285,0,76,14,0,7,0,0,benign
0,6,0,0,42,1,1,1,347,0,294,7,0,3,0,0,benign
1,56,0,0,108,1,1,0,73,0,13,0,0,30,0,0,benign
2,11,0,0,37,1,1,1,55,0,26,2,0,13,0,0,benign
1,16,0,0,42,1,1,1,117,0,2,3,0,27,0,0,benign
3,5,0,0,0,1,1,0,300,0,0,0,0,3,0,0,benign
0,14,0,0,100,1,1,2,124,1,23,9,0,50,0,0,benign
1,63,0,0,109,1,1,0,96,0,89,3,0,16,0,0,benign
0,15,0,0,52,1,1,1,152,1,64,4,0,6,0,0,benign
0,2,0,0,5,1,1,0,1,0,11,0,0,0,0,0,benign
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
0,3,0,0,9,1,1,1,1,0,0,4,0,0,0,0,benign
1,16,0,0,182,1,1,3,105,0,44,8,0,24,0,0,benign
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
0,34,0,0,541,1,1,1,296,0,95,1,0,4,0,0,benign
0,18,0,0,114,1,1,2,60,0,24,38,0,8,0,0,benign
0,16,0,0,45,1,1,1,47,0,10,18,0,1,0,0,benign
0,6,0,0,45,1,1,1,180,1,190,7,0,7,0,0,benign
1,43,0,0,283,1,1,14,292,0,206,89,0,138,0,0,benign
0,17,0,0,265,1,1,0,34,0,0,0,0,1,0,0,benign
1,6,0,0,60,1,1,2,14,0,7,2,0,6,0,0,benign
0,13,0,0,82,1,1,2,212,0,136,7,0,6,0,0,benign
1,6,0,0,64,1,1,1,119,0,38,1,0,6,0,0,benign
0,2,0,0,5,1,1,0,1,0,11,0,0,0,0,0,benign
0,85,0,0,179,1,1,2,62,1,54,11,0,27,0,0,benign
0,28,0,0,131,1,1,1,127,0,7,9,0,8,0,0,benign
0,0,0,0,0,1,1,0,15,3,0,0,0,1,0,0,benign
1,16,0,0,129,1,1,2,87,0,34,5,0,54,0,0,benign
0,24,0,0,42,1,1,1,94,0,26,9,0,2,0,0,benign
0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,benign
1,13,0,0,50,1,1,1,102,1,14,4,0,39,0,0,benign
0,11,0,0,63,1,1,1,180,0,101,3,0,6,0,0,benign
0,18,0,0,117,1,1,0,217,0,40,0,0,32,0,0,benign
2,48,0,0,316,1,1,4,274,0,53,20,0,15,0,0,benign
0,12,0,0,202,1,1,1,278,0,51,9,0,8,0,0,benign
0,12,0,0,180,1,1,1,261,0,51,10,0,10,0,0,benign
0,2,0,0,25,1,1,1,27,0,8,0,0,0,0,0,benign
0,4,0,0,9,1,1,0,6,0,6,0,0,0,0,0,benign
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
0,56,0,0,230,1,1,2,129,1,65,12,0,112,0,0,benign
0,44,0,0,129,1,1,2,231,0,132,2,0,24,0,0,benign
0,3,0,0,5,1,1,0,1,0,11,0,0,0,0,0,benign
0,16,0,0,121,1,1,0,94,0,35,17,0,36,0,0,benign
0,16,0,0,78,1,1,2,76,0,11,9,0,11,0,0,benign
0,34,0,0,115,1,1,5,89,5,24,16,0,18,0,0,benign
0,6,0,0,46,1,1,1,82,0,20,6,0,3,0,0,benign
0,25,0,0,464,1,1,3,224,0,17,22,0,55,0,0,benign
0,2,0,0,5,1,1,0,1,0,11,0,0,0,0,0,benign
0,10,0,0,21,1,1,1,68,0,134,4,0,1,0,0,benign
0,2,0,0,21,1,1,0,4,0,2,0,0,5,0,0,benign
0,19,0,0,90,1,1,2,50,0,50,2,0,14,0,0,benign
0,4,0,0,67,1,1,2,58,0,15,4,0,10,0,0,benign
0,27,0,0,742,1,1,1,415,0,96,2,0,66,0,0,benign
0,10,0,0,42,1,1,1,72,0,15,4,0,7,0,0,benign
0,11,0,0,52,1,1,0,25,0,1,0,0,8,0,0,benign
0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
0,22,0,0,58,1,1,0,18,0,3,0,0,2,0,0,benign
0,19,0,0,90,1,1,1,34,0,5,1,0,8,0,0,benign
1,65,0,0,206,1,1,5,135,1,119,52,0,34,0,0,benign
0,4,0,0,110,1,1,1,642,2,852,7,0,16,0,5,benign
0,6,0,0,164,1,1,1,1657,8,1018,7,0,17,0,0,benign
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
1,8,0,0,91,1,1,0,77,0,22,0,0,5,0,0,benign
0,11,0,0,76,1,1,0,55,1,20,0,0,19,0,0,benign
0,5,0,0,14,1,1,0,33,0,3,0,0,4,0,0,benign
1,26,0,0,145,1,1,5,117,1,65,18,0,22,0,0,benign
1,28,0,0,301,1,1,1,328,0,83,1,0,45,0,0,benign
4,40,0,0,103,1,1,1,130,1,15,22,0,9,0,0,benign
0,15,0,0,69,1,1,0,31,0,6,0,0,2,0,0,benign
0,16,0,0,45,1,1,1,47,0,10,18,0,1,0,0,benign
1,35,0,0,1084,1,1,5,1335,0,359,15,0,43,0,0,benign
0,5,0,0,24,1,1,1,1,0,9,4,0,0,0,0,benign
1,30,0,0,192,1,1,2,257,1,26,8,0,23,0,0,benign
0,25,0,0,266,1,1,1,348,0,21,4,0,16,0,0,benign
0,4,0,0,5,1,1,0,66,0,24,0,0,70,0,0,benign
0,23,0,0,250,1,1,5,185,0,85,20,0,45,0,0,benign
0,5,0,0,28,1,1,0,13,0,217,0,0,4,0,0,benign
0,9,0,0,660,1,1,1,101,0,6,4,0,54,0,0,benign
1,20,0,0,431,1,1,2,133,0,121,9,0,35,0,0,benign
0,19,0,0,426,1,1,1,128,0,302,3,0,6,0,0,benign
1,81,0,0,597,1,1,2,234,0,140,9,0,71,0,0,benign
0,9,0,0,19,1,1,1,7,0,3,15,0,1,0,0,benign
0,6,0,0,106,1,1,1,572,0,433,7,0,16,0,0,benign
1,31,0,0,408,1,1,3,120,0,78,6,0,52,0,0,benign
0,29,0,0,308,1,1,0,202,0,124,2,0,63,0,0,benign
0,7,0,0,197,1,1,2,173,1,106,2,0,47,0,0,benign
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
0,0,0,0,1,1,1,0,17,0,1,0,0,0,0,0,benign
0,6,0,0,421,1,1,1,1591,14,1220,7,0,78,0,0,benign
0,3,0,0,31,1,1,0,184,0,50,0,0,1,0,0,benign
0,1,0,0,2,1,1,0,3,0,0,0,0,1,0,0,benign
1,28,0,0,51,1,1,0,13,0,10,0,0,7,0,0,benign
0,71,0,0,723,1,1,0,465,0,279,0,0,113,0,0,benign
0,15,0,0,99,1,1,1,29,0,15,2,0,5,0,0,benign
0,83,0,0,142,1,1,3,139,0,21,13,0,25,0,0,benign
0,3,0,0,9,1,1,1,1,0,0,4,0,0,0,0,benign
0,28,0,0,37,1,1,1,55,0,41,1,0,8,0,0,benign
1,13,0,0,17,1,1,1,37,0,6,4,0,38,0,0,benign
0,16,0,0,74,1,1,1,112,0,18,4,0,4,0,0,benign
0,16,0,0,45,1,1,1,47,0,10,18,0,1,0,0,benign
0,14,0,0,51,1,1,0,51,0,6,0,0,4,0,0,benign
0,16,0,0,45,1,1,1,47,0,10,18,0,1,0,0,benign
0,8,0,0,126,1,1,0,81,0,68,1,0,0,0,0,benign
0,20,0,0,119,1,1,0,261,0,67,2,0,9,0,0,benign
0,36,0,0,229,1,1,2,216,0,15,2,0,12,0,0,benign
1,44,0,0,99,1,1,0,14,0,3,1,0,0,0,0,benign
1,42,0,0,112,1,1,0,138,0,73,0,0,8,0,0,benign
0,54,0,0,552,1,1,4,140,0,73,12,0,40,0,0,benign
0,4,0,0,259,1,1,7,69,0,106,60,0,25,0,0,benign
0,23,0,0,115,1,1,2,106,0,72,2,0,34,0,0,benign
0,11,0,0,57,1,1,1,515,5,440,4,0,6,0,0,benign
3,19,0,0,73,1,1,1,83,0,59,7,0,8,0,0,benign
0,20,0,0,291,1,1,4,175,0,90,13,0,29,0,0,benign
2,17,0,0,25,1,1,1,50,0,13,2,0,1,0,0,benign
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
0,12,0,0,298,1,1,1,936,0,1298,10,0,3,0,0,benign
0,0,0,0,0,1,1,0,24,3,0,0,0,2,0,0,benign
0,14,0,0,97,1,1,0,158,0,73,0,0,3,0,0,benign
0,38,0,0,102,1,1,1,108,0,22,1,0,33,0,0,benign
0,12,0,0,152,1,1,1,389,0,403,10,0,3,0,0,benign
0,27,0,0,290,1,1,7,210,0,180,40,0,9,0,0,benign
0,9,0,0,99,1,1,1,47,0,15,1,0,29,0,0,benign
1,19,0,0,45,1,1,7,183,0,91,19,0,9,0,0,benign
0,15,0,0,44,1,1,3,213,0,71,9,0,7,0,0,benign
0,9,0,0,42,1,1,0,206,0,1,0,0,15,0,0,benign
0,21,0,0,133,1,1,1,35,0,34,2,0,18,0,0,benign
0,2,0,0,6,1,1,1,67,7,12,1,0,10,0,0,benign
0,16,0,0,117,1,1,0,85,0,33,17,0,34,0,0,benign
0,16,0,0,111,1,1,0,88,0,30,17,0,31,0,0,benign
1,112,0,0,111,1,1,0,88,0,34,0,0,11,0,0,benign
0,7,0,0,39,1,1,0,44,0,5,1,0,4,0,0,benign
0,13,0,0,110,1,1,1,67,0,45,5,0,0,0,0,benign
0,21,0,0,32,1,1,1,117,0,2,5,0,6,0,0,benign
0,7,0,1,35,1,1,0,86,0,0,0,0,3,0,0,benign
0,24,0,0,113,1,1,1,102,0,68,2,0,4,0,0,benign
1,44,0,0,99,1,1,0,14,0,3,1,0,0,0,0,benign
0,6,0,0,55,1,1,1,222,0,131,6,0,7,0,0,benign
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
2,37,0,0,145,1,1,2,113,0,43,5,0,10,0,0,benign
0,11,0,0,23,1,1,1,16,0,25,1,0,2,0,0,benign
0,2,0,0,5,1,1,0,1,0,11,0,0,0,0,0,benign
0,13,0,0,194,1,1,2,96,0,45,9,0,21,1,0,benign
1,27,0,0,89,1,1,1,73,0,2,7,0,5,0,0,benign
0,10,0,0,29,1,1,1,183,0,0,4,0,2,0,0,benign
2,33,0,0,62,1,1,1,162,0,81,1,0,10,0,0,benign
0,25,0,0,46,1,1,1,17,1,13,2,0,4,0,0,benign
1,26,0,0,167,1,1,4,88,1,65,42,0,22,0,0,benign
1,33,0,0,300,1,1,4,162,1,27,20,0,23,0,0,benign
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
0,12,0,0,100,1,1,1,757,0,31,1,0,3,0,0,benign
0,15,0,0,130,1,1,3,81,1,46,11,0,15,0,0,benign
0,12,0,0,1300,1,1,2,564,0,486,14,0,52,0,0,benign
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
0,5,0,0,29,1,1,0,52,11,24,0,0,0,0,0,benign
0,15,0,0,1,1,1,0,10,0,1,0,0,54,0,0,benign
0,0,0,0,33,1,1,0,9,0,0,0,0,1,0,0,benign
0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,benign
0,25,0,0,46,1,1,6,47,0,9,25,0,14,0,0,benign
0,6,0,0,46,1,1,1,109,0,110,7,0,5,0,0,benign
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
0,10,0,0,363,1,1,2,205,0,54,5,0,36,0,0,benign
0,19,0,0,554,1,1,1,253,0,396,2,0,7,0,0,benign
0,15,0,0,46,1,1,1,28,0,28,1,0,12,0,0,benign
0,14,0,0,98,1,1,1,97,1,43,9,0,8,0,0,benign
0,28,0,0,65,1,1,2,86,10,35,5,0,4,0,0,benign
1,31,0,0,181,1,1,0,83,0,39,0,0,7,0,0,benign
0,6,0,0,145,1,1,1,801,0,249,7,0,21,0,0,benign
0,11,0,0,66,1,1,1,99,0,67,3,0,6,0,0,benign
0,15,0,0,65,1,1,1,127,0,7,4,0,25,0,0,benign
0,84,0,0,104,1,1,2,58,0,19,12,0,9,0,0,benign
0,1,0,0,3,1,1,1,3,0,0,3,0,3,0,0,benign
0,42,0,0,90,1,1,4,58,0,46,12,0,3,0,0,benign
0,18,0,0,27,1,1,2,40,0,21,4,0,2,0,0,benign
1,4,0,0,31,1,1,0,28,0,1,0,0,1,0,0,benign
0,32,0,0,425,1,1,2,218,0,110,9,0,52,0,0,benign
0,20,0,0,115,1,1,0,252,0,67,2,0,7,0,0,benign
0,11,0,0,155,1,1,1,122,1,50,4,0,5,0,0,benign
0,8,0,0,561,1,1,0,74,0,256,1,0,0,0,1,benign
0,6,0,0,323,1,1,1,2398,1,1465,7,0,59,0,0,benign
0,12,0,0,105,1,1,1,210,0,38,9,0,0,0,0,benign
0,14,0,0,45,1,1,1,57,1,17,4,0,5,0,0,benign
1,29,0,0,110,1,1,1,107,0,11,2,0,0,0,0,benign
0,13,0,0,25,1,1,1,19,0,1,4,0,7,0,0,benign
0,8,0,0,64,1,1,1,502,0,257,4,0,11,0,0,benign
1,17,0,0,223,1,1,1,147,0,121,1,0,12,0,3,benign
0,7,0,0,220,1,1,1,230,0,2156,3,0,1,0,0,benign
1,17,0,0,215,1,1,1,166,0,148,1,0,12,0,2,benign
1,45,0,0,153,1,1,1,100,1,35,8,0,17,0,0,benign
1,16,1,1,139,1,1,0,552,0,288,0,0,169,0,0,benign
0,45,0,0,158,1,1,3,93,1,122,9,0,38,0,0,benign
0,22,0,0,27,1,1,3,30,0,5,8,0,9,0,0,benign
1,25,0,14,263,1,1,0,126,0,52,0,0,38,0,0,benign
0,37,0,0,598,1,1,3,374,0,342,17,0,103,4,0,benign
2,39,0,0,144,1,1,3,141,0,52,7,0,9,0,0,benign
1,41,0,0,145,1,1,1,80,0,60,1,0,31,0,0,benign
1,4,0,0,57,1,1,0,95,0,6,0,0,40,0,0,benign
0,2,0,0,13,1,1,1,307,0,3,12,0,46,0,0,benign
0,12,0,0,134,1,1,1,238,0,58,10,0,0,0,0,benign
0,6,0,0,42,1,1,1,115,0,111,7,0,3,0,0,benign
0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
0,7,0,0,30,1,1,4,51,0,18,9,0,6,0,0,benign
0,13,0,0,25,1,1,1,18,0,1,4,0,6,0,0,benign
0,16,0,0,226,1,1,8,256,1,228,20,0,168,0,0,benign
0,33,0,0,83,1,1,3,68,1,111,17,0,14,0,0,benign
5,16,1,1,25,1,1,6,340,0,86,6,0,77,0,0,benign
2,23,0,0,214,1,1,0,124,0,18,0,0,64,0,0,benign
0,11,0,0,84,1,1,1,476,1,389,4,0,20,0,0,benign
0,20,0,0,30,1,1,1,23,0,4,1,0,4,0,0,benign
0,111,0,0,409,1,1,2,140,0,310,4,0,30,0,0,benign
2,28,0,0,158,1,1,0,520,0,37,1,0,4,0,0,benign
0,44,0,0,392,1,1,1,84,0,168,0,0,4,1,0,benign
0,7,0,0,19,1,1,1,5,0,1,2,0,1,0,0,benign
0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,benign
1,16,0,0,32,1,1,1,45,0,29,8,0,6,0,0,benign
0,11,0,0,77,1,1,1,226,2,70,3,0,13,0,0,benign
0,82,0,0,396,1,1,2,221,0,132,9,0,68,0,0,benign
0,11,0,0,46,1,1,1,290,1,128,4,0,5,0,0,benign
1,41,0,0,56,1,1,2,124,0,23,6,0,6,0,0,benign
0,14,0,0,78,1,1,5,191,0,12,14,0,5,0,0,benign
2,17,0,0,126,1,1,2,273,0,5,4,0,50,0,0,benign
1,17,0,0,107,1,1,0,69,0,9,0,0,4,0,0,benign
0,18,0,0,55,1,1,3,77,0,38,4,0,15,0,0,benign
1,9,0,0,93,1,1,0,97,0,19,0,0,4,0,0,benign
0,2,0,0,5,1,1,0,1,0,11,0,0,0,0,0,benign
0,8,0,0,82,1,1,0,69,0,52,1,0,0,0,0,benign
0,12,0,0,30,1,1,1,38,0,12,1,0,0,0,0,benign
0,45,0,0,140,1,1,5,94,1,60,18,0,15,0,0,benign
0,6,0,0,91,1,1,1,270,0,141,7,0,5,0,0,benign
0,11,0,0,271,1,1,1,116,0,42,1,0,94,0,0,benign
0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,benign
1,28,0,0,95,1,1,1,96,0,10,1,0,3,0,0,benign
0,29,0,0,70,1,1,2,213,1,52,4,0,48,0,0,benign
0,6,0,0,275,1,1,1,3916,1,2045,7,0,23,0,0,benign
0,9,1,1,8,1,1,0,41,6,0,0,0,54,0,0,benign
1,44,0,0,99,1,1,0,14,0,3,1,0,0,0,0,benign
0,39,0,0,86,1,1,2,29,0,19,2,0,11,0,0,benign
0,1,0,0,7,1,1,0,1,0,4,1,0,0,0,0,benign
1,43,0,0,98,1,1,0,14,0,1,1,0,0,0,0,benign
0,90,0,0,128,1,1,2,804,0,97,14,0,64,0,0,benign
2,26,0,0,30,1,1,1,19,0,0,4,0,2,0,0,benign
0,14,0,0,276,1,1,1,269,0,57,1,0,11,0,0,benign
1,27,0,0,138,1,1,3,129,0,142,6,0,44,0,0,benign
1,35,0,0,299,1,1,0,159,0,29,0,0,31,0,0,benign
0,6,0,0,63,1,1,1,404,0,355,7,0,7,0,0,benign
0,5,0,0,42,1,1,1,155,2,208,7,0,22,0,0,benign
0,5,0,0,2,1,1,0,1,0,0,0,0,0,0,0,benign
0,11,0,0,88,1,1,1,150,1,4,2,0,22,0,0,benign
2,12,0,0,940,1,1,0,174,1,243,1,0,165,0,0,benign
1,65,0,0,158,1,1,3,106,0,28,18,0,13,0,0,benign
0,11,0,0,42,1,1,1,67,29,13,4,0,5,0,0,benign
0,32,0,0,615,1,1,4,472,1,239,11,0,325,0,0,benign
0,3,0,0,6,1,1,1,173,0,1,1,0,17,0,0,benign
0,29,0,0,7,1,1,0,0,0,0,0,0,0,0,0,benign
0,12,0,0,78,1,1,2,299,40,30,1,0,1,0,0,benign
1,41,0,0,695,1,1,3,305,12,141,12,0,222,0,0,benign
0,22,0,0,19,1,1,0,18,0,7,0,0,2,0,0,benign
0,21,0,0,27,1,1,2,46,1,22,9,0,3,0,0,benign
0,19,0,0,45,1,1,1,23,0,11,1,0,9,0,0,benign
0,49,0,0,182,1,1,2,178,0,133,4,0,24,0,0,benign
0,51,0,0,177,1,1,2,177,0,91,4,0,45,0,0,benign
1,26,0,0,432,1,1,12,157,0,178,37,0,27,0,0,benign
2,22,0,0,511,1,1,2,190,0,606,7,0,11,0,0,benign
1,22,0,0,26,1,1,0,46,0,4,0,0,6,0,0,benign
0,16,0,0,23,1,1,1,35,0,1,2,0,5,0,0,benign
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
0,11,0,0,41,1,1,1,76,40,13,4,0,6,0,0,benign
1,15,0,0,220,1,1,0,448,0,416,1,0,9,0,0,benign
0,5,0,0,24,1,1,1,1,0,9,4,0,0,0,0,benign
16,29,0,0,50,1,1,5,36,1,10,23,0,10,0,0,benign
0,5,0,0,49,1,1,0,51,0,12,0,0,19,0,0,benign
0,6,0,0,92,1,1,1,580,1,308,7,0,10,0,0,benign
0,1,0,0,3,1,1,1,3,0,0,3,0,3,0,0,benign
0,10,0,0,16,1,1,1,62,0,0,4,0,1,0,0,benign
0,15,0,1,199,1,1,0,80,0,85,0,0,4,0,0,benign
0,17,0,0,90,1,1,2,53,0,8,3,0,7,0,0,benign
0,11,0,0,122,1,1,0,427,0,20,0,0,3,0,0,benign
0,28,0,0,54,1,1,4,29,0,7,15,0,5,0,0,benign
0,28,0,0,52,1,1,4,108,0,9,17,0,10,0,0,benign
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
0,6,0,0,120,1,1,1,1605,5,983,7,0,37,0,1,benign
0,23,0,0,415,1,1,0,28,0,119,1,0,101,0,1,benign
0,2,0,0,794,1,1,0,150,3,405,0,0,0,0,0,benign
3,18,0,0,88,1,1,2,114,0,45,15,0,8,0,0,benign
0,0,0,0,0,1,1,0,13,0,0,0,0,0,0,0,benign
0,11,0,0,249,1,1,1,123,0,40,1,0,81,0,0,benign
0,4,0,0,46,1,1,1,199,0,216,7,0,5,0,0,benign
1,10,0,0,90,1,1,2,89,0,58,7,0,28,0,0,benign
0,45,0,0,144,1,1,1,68,1,88,4,0,23,0,0,benign
0,15,0,0,375,1,1,0,155,7,147,0,0,77,2,0,benign
