url_len,url_num_hyphens_dom,url_num_dom_token,url_path_len,url_filename_len,url_longest_dom_token_len,url_average_dom_token_len,url_domain_len,url_hostname_len,url_num_dots,url_num_underscores,url_num_equals,url_num_slashes,url_num_dash,url_num_semicolon,url_num_at,url_num_percent,url_num_plus,url_query_len,url_num_query_para,url_ip_present,url_entropy,url_count_consonants,url_num_digits,url_chinese_present,url_port,url_has_https,url_has_ip_address,url_num_subdomains,url_has_suspicious_words,url_length_category,url_has_port_in_url,url_num_special_chars,url_num_params,url_num_fragments,url_starts_with_www,url_is_shortened,url_has_email,html_num_tags('iframe'),html_num_tags('script'),html_num_tags('embed'),html_num_tags('object'),html_num_tags('div'),html_num_tags('head'),html_num_tags('body'),html_num_tags('form'),html_num_tags('a'),html_num_tags('small'),html_num_tags('span'),html_num_tags('input'),html_num_tags('applet'),html_num_tags('img'),html_num_tags('video'),html_num_tags('audio'),repu
58,0,2,40,0,6,4.5,10,10,1,0,0,5,3,0,0,0,0,0,0,0,4.1656537896375525,32,0,0,80,1,0,0,0,1,0,1,0,0,0,0,0,0,81,0,0,579,1,1,6,121,1,164,26,0,26,0,2,benign
25,0,3,1,0,8,4.666666666666667,16,16,2,0,0,3,0,0,0,0,0,0,0,0,3.7532696895151085,15,0,0,80,1,0,1,0,0,0,1,0,0,1,0,0,1,37,0,0,2,1,1,0,0,0,2,0,0,1,0,0,benign
47,0,4,6,5,18,7.5,33,33,3,0,0,3,0,0,0,0,0,0,0,0,4.070575958872224,26,0,0,80,1,0,2,1,0,0,1,0,0,0,0,0,0,9,0,0,23,1,1,2,14,0,2,5,0,0,0,0,benign
51,0,3,28,0,7,4.333333333333333,15,15,2,0,0,5,4,0,0,0,0,0,0,0,4.522833371714815,25,4,0,80,1,0,1,0,0,0,1,0,0,1,0,0,1,5,0,0,8,1,1,1,23,0,0,1,0,6,0,0,benign
44,0,3,21,10,7,4.333333333333333,15,15,3,1,0,4,0,0,0,0,0,0,0,0,4.271598379853424,26,0,0,80,1,0,1,0,0,0,1,0,0,1,0,0,0,4,0,0,33,1,1,1,93,0,8,6,0,3,0,0,benign
72,0,4,43,5,9,4.5,21,21,3,0,0,7,3,0,0,0,0,0,0,0,4.906929210198597,36,6,0,80,1,0,2,1,1,0,1,0,0,0,0,0,1,20,0,0,929,1,1,2,241,1,380,28,0,39,0,0,benign
94,0,3,65,49,13,6.333333333333333,21,21,2,0,0,5,6,0,0,0,0,0,0,0,4.214371625384126,53,0,0,80,1,0,1,1,2,0,1,0,0,1,0,0,1,31,0,0,197,1,1,1,161,0,66,5,0,31,0,0,benign
145,0,3,119,66,10,5.333333333333333,18,18,2,0,0,8,9,0,0,0,0,0,0,0,4.214943731293019,78,0,0,80,1,0,1,0,2,0,1,0,0,1,0,0,2,47,0,0,147,1,1,1,197,0,66,3,0,5,0,0,benign
35,0,3,10,0,10,5.0,17,17,2,0,0,4,0,0,0,0,0,0,0,0,3.986425874087823,20,0,0,80,1,0,1,0,0,0,1,0,0,0,0,0,1,8,0,0,319,1,1,0,311,2,9,0,0,4,0,0,benign
77,0,2,59,33,7,4.5,10,10,1,0,0,5,4,0,0,0,0,0,0,0,4.1002149513250545,44,0,0,80,1,0,0,1,2,0,1,0,0,0,0,0,1,29,0,0,88,1,1,1,88,0,27,2,0,15,0,0,benign
34,0,3,11,10,7,4.333333333333333,15,15,3,0,0,3,1,0,0,0,0,0,0,0,4.152920561520418,18,3,0,80,1,0,1,0,0,0,1,0,0,1,0,0,0,13,0,0,185,1,1,3,200,0,60,11,0,5,0,0,benign
68,0,3,41,12,8,6.0,20,20,3,0,0,7,0,0,0,0,0,0,0,0,4.443485636223562,41,4,0,80,0,0,1,0,1,0,1,0,0,0,0,0,0,10,0,0,1,1,1,0,2,0,1,0,0,3,0,0,benign
61,1,2,33,0,16,9.5,20,20,1,0,0,4,6,0,0,0,0,0,0,0,4.01143559297889,30,0,0,80,1,0,0,0,1,0,1,0,0,0,0,0,5,56,0,0,293,1,1,7,43,0,96,87,0,7,0,0,benign
30,0,3,1,0,14,6.333333333333333,21,21,2,0,0,3,0,0,0,0,0,0,0,0,3.4695767463163936,18,0,0,80,1,0,1,0,0,0,1,0,0,1,0,0,0,11,0,0,294,1,1,4,93,0,63,37,0,9,0,0,benign
41,0,3,16,6,9,5.0,17,17,2,0,0,4,0,0,0,0,0,0,0,0,4.141105590449127,26,0,0,80,1,0,1,0,0,0,1,0,0,1,1,0,0,7,0,0,74,1,1,1,143,0,42,4,0,14,0,0,benign
45,0,2,23,0,10,6.5,14,14,1,0,0,5,0,0,0,0,0,0,0,0,3.7831008076723176,25,0,0,80,1,0,0,0,0,0,1,0,0,0,0,0,1,25,0,0,139,1,1,4,187,0,264,17,0,25,0,0,benign
80,0,3,61,5,3,3.0,11,11,2,0,0,7,4,0,0,0,0,0,0,0,4.381723446049345,45,0,0,80,1,0,1,0,2,0,1,0,0,1,0,0,1,5,0,0,43,1,1,0,45,0,2,0,0,4,0,0,benign
62,0,3,27,26,14,8.333333333333334,27,27,3,0,0,3,2,0,0,0,0,0,0,0,4.307210279121477,35,0,0,80,1,0,1,0,1,0,1,0,0,0,0,0,0,8,0,0,51,1,1,0,54,0,28,1,0,1,0,0,benign
21,0,3,1,0,4,3.3333333333333335,12,12,2,0,0,3,0,0,0,0,0,0,0,0,3.558518613048906,12,0,0,80,1,0,1,0,0,0,1,0,0,1,0,0,1,31,0,0,126,1,1,1,163,0,88,8,0,14,0,0,benign
69,0,3,24,8,7,4.333333333333333,15,15,3,0,2,6,0,1,0,0,0,21,1,0,4.521233971666984,36,2,0,80,1,0,1,0,1,0,3,2,0,1,0,0,0,21,0,0,43,1,1,3,40,0,29,20,0,4,0,0,benign
38,0,3,8,7,14,6.666666666666667,22,22,2,0,0,3,1,0,0,0,0,0,0,0,4.273728829005326,23,0,0,80,1,0,1,0,0,0,1,0,0,1,0,0,1,6,0,0,74,1,1,1,67,0,10,3,0,13,0,0,benign
64,0,2,35,0,17,10.0,21,21,1,0,0,4,5,0,0,0,0,0,0,0,4.3546839852164405,30,4,0,80,1,0,0,0,1,0,1,0,0,0,0,0,0,51,0,0,105,1,1,2,81,0,62,5,0,5,0,0,benign
23,0,2,1,0,10,6.5,14,14,1,0,0,3,0,0,0,0,0,0,0,0,3.44726249944121,15,0,0,80,1,0,0,0,0,0,1,0,0,0,0,0,1,36,0,0,235,1,1,1,83,0,13,1,0,80,0,0,benign
24,0,2,1,0,11,7.0,15,15,1,0,0,3,0,0,0,0,0,0,0,0,3.6053885422075336,15,0,0,80,1,0,0,0,0,0,1,0,0,0,0,0,1,48,0,0,76,1,1,1,319,0,9,2,0,10,0,0,benign
26,0,2,1,0,13,8.0,17,17,1,0,0,3,0,0,0,0,0,0,0,0,3.873140679513133,16,0,0,80,1,0,0,0,0,0,1,0,0,0,0,0,4,53,0,0,347,1,1,3,22,0,185,33,0,19,0,0,benign
91,0,4,69,31,3,2.75,14,14,3,0,0,5,7,0,0,0,0,0,0,0,4.319985026045195,48,0,0,80,1,0,2,0,2,0,1,0,0,1,0,0,2,25,0,0,84,1,1,1,87,0,75,9,0,13,0,0,benign
16,0,2,1,0,3,3.0,7,7,1,0,0,3,0,0,0,0,0,0,0,0,3.577819531114783,9,0,0,80,1,0,0,0,0,0,1,0,0,0,0,0,1,48,0,0,403,1,1,2,205,0,520,5,0,24,0,0,benign
39,0,3,10,9,13,6.333333333333333,21,21,3,0,0,3,0,0,0,0,0,0,0,0,3.989778500580689,24,0,0,80,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,4,0,4,0,0,benign
29,0,3,1,0,12,6.0,20,20,2,0,0,3,0,0,0,0,0,0,0,0,4.1162646156680225,17,0,0,80,1,0,1,1,0,0,1,0,0,1,0,0,0,7,0,0,137,1,1,4,39,0,36,8,0,4,0,0,benign
70,0,3,41,0,13,6.333333333333333,21,21,2,0,0,4,6,0,0,0,0,0,0,0,4.3340722609057085,39,0,0,80,1,0,1,0,1,0,1,0,0,1,0,0,4,56,0,0,170,1,1,2,165,0,81,2,0,36,0,0,benign
47,0,3,16,10,15,7.0,23,23,2,0,0,4,1,0,0,0,0,0,0,0,4.214296969556553,30,0,0,80,1,0,1,0,0,0,1,0,0,1,0,0,2,39,0,0,190,1,1,6,198,0,79,53,0,19,0,0,benign
91,0,3,62,44,13,6.333333333333333,21,21,2,0,0,5,6,0,0,0,0,0,0,0,4.301659070390467,53,0,0,80,1,0,1,0,2,0,1,0,0,1,0,0,2,53,0,0,98,1,1,2,125,0,53,4,0,9,0,0,benign
28,0,3,1,0,11,5.666666666666667,19,19,2,0,0,3,0,0,0,0,0,0,0,0,4.039148671903071,18,0,0,80,1,0,1,0,0,0,1,0,0,1,0,0,0,18,0,0,117,1,1,3,128,0,4,4,0,27,2,0,benign
28,0,3,1,0,11,5.666666666666667,19,19,2,0,0,3,0,0,0,0,0,0,0,0,4.012188403968661,17,0,0,80,1,0,1,0,0,0,1,0,0,1,0,0,0,7,0,0,96,1,1,1,27,0,2,2,0,22,0,0,benign
54,0,2,29,0,13,8.0,17,17,1,0,0,6,1,0,0,0,0,0,0,0,4.0690437532809245,29,0,0,80,1,0,0,0,1,0,1,0,0,0,0,0,1,220,0,0,270,1,1,4,166,0,113,14,0,18,0,0,benign
56,0,4,17,16,20,7.0,31,31,3,0,0,3,0,0,0,0,0,0,0,0,4.118298110915626,30,0,0,80,1,0,2,0,1,0,1,0,0,1,0,0,0,78,0,0,309,1,1,0,111,0,17,0,0,24,0,0,benign
39,0,3,9,8,14,6.666666666666667,22,22,2,0,0,3,0,0,0,0,0,0,0,0,3.733368244170433,23,0,0,80,1,0,1,0,0,0,1,0,0,1,0,0,0,44,0,0,620,1,1,12,193,0,905,18,0,46,1,12,benign
49,0,2,34,0,3,3.0,7,7,1,0,0,4,5,0,0,0,0,0,0,0,4.321157232171246,25,2,0,80,1,0,0,0,0,0,1,0,0,0,0,0,1,39,0,0,69,1,1,2,90,1,11,10,0,6,0,0,benign
27,0,3,3,2,9,4.666666666666667,16,16,2,0,0,3,0,0,0,0,0,0,0,0,3.884155094595804,15,0,0,80,1,0,1,0,0,0,1,0,0,0,0,0,1,12,0,0,502,1,1,1,245,0,113,1,0,16,0,0,benign
34,0,3,1,0,17,7.666666666666667,25,25,2,0,0,3,0,0,0,0,0,0,0,0,3.9986525468781666,20,0,0,80,1,0,1,0,0,0,1,0,0,1,0,0,1,14,0,0,135,1,1,1,27,0,36,9,0,12,0,0,benign
55,0,3,24,0,15,7.0,23,23,2,0,0,6,0,0,0,0,0,0,0,0,4.215196704662521,32,0,0,80,1,0,1,1,1,0,1,0,0,1,0,0,1,45,0,0,115,1,1,4,173,1,62,7,0,2,0,0,benign
36,0,3,10,0,11,5.333333333333333,18,18,2,0,0,4,0,0,0,0,0,0,0,0,3.7527152789797045,24,0,0,80,1,0,1,0,0,0,1,0,0,1,0,0,0,8,0,0,54,1,1,0,10,0,17,0,0,1,0,0,benign
55,0,2,31,0,12,7.5,16,16,1,0,0,5,2,0,0,0,0,0,0,0,4.290209377736572,30,0,0,80,1,0,0,0,1,0,1,0,0,0,0,0,1,52,0,0,81,1,1,2,51,4,7,8,0,6,0,0,benign
32,0,4,4,3,10,4.25,20,20,3,0,0,3,0,0,0,0,0,0,0,0,4.241729296672175,19,0,0,80,1,0,2,0,0,0,1,0,0,1,0,0,0,59,0,3,54,1,1,0,8,0,33,0,0,2,0,0,benign
23,0,3,1,0,6,4.0,14,14,2,0,0,3,0,0,0,0,0,0,0,0,3.762267390651494,12,0,0,80,1,0,1,0,0,0,1,0,0,1,0,0,1,81,0,0,369,1,1,11,129,1,213,35,0,30,0,0,benign
54,0,2,34,16,8,5.5,12,12,2,0,0,5,1,0,0,0,0,0,0,0,4.299269744124065,32,2,0,80,1,0,0,0,1,0,1,0,0,0,0,0,1,11,0,0,101,1,1,2,31,0,38,16,0,7,0,0,benign
140,0,3,108,88,11,7.333333333333333,24,24,2,0,0,7,14,0,0,0,0,0,0,0,4.664554914822299,67,15,0,80,1,0,1,0,2,0,1,0,0,0,0,0,1,33,0,0,70,1,1,1,95,0,79,2,0,8,0,0,benign
16,0,2,1,0,5,3.5,8,8,1,0,0,3,0,0,0,0,0,0,0,0,3.452819531114783,7,1,0,80,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,benign
83,0,4,55,0,7,4.25,20,20,3,0,0,6,4,0,0,0,0,0,0,0,4.238699221983656,44,2,0,80,1,0,2,0,2,0,1,0,0,0,0,0,0,35,0,0,71,1,1,4,162,0,41,10,0,2,0,0,benign
26,0,3,1,0,9,5.0,17,17,2,0,0,3,0,0,0,0,0,0,0,0,4.026986833359287,16,0,0,80,1,0,1,0,0,0,1,0,0,1,0,0,4,49,0,0,335,1,1,1,42,0,64,4,0,8,0,0,benign
86,0,3,53,0,11,7.666666666666667,25,25,2,0,0,7,7,0,0,0,0,0,0,0,4.605297384295653,37,16,0,80,1,0,1,0,2,0,1,0,0,0,0,0,2,18,0,0,73,1,1,2,175,1,25,28,0,10,0,0,benign
39,0,3,19,12,5,3.3333333333333335,12,12,2,0,0,5,2,0,0,0,0,0,0,0,4.057855988582063,19,2,0,80,1,0,1,0,0,0,1,0,0,0,0,0,1,50,0,0,655,1,1,1,435,0,71,15,0,12,0,0,benign
46,0,2,25,21,10,6.0,13,13,2,0,0,4,1,0,0,0,0,0,0,0,3.8674574024182293,28,0,0,80,1,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,46,1,1,0,1,0,1,0,0,0,0,0,benign
55,0,2,36,10,8,5.0,11,11,1,0,0,5,1,0,0,0,0,0,0,0,4.219717615125919,26,0,0,80,1,0,0,0,1,0,1,0,0,0,0,0,1,19,0,0,423,1,1,0,40,0,55,53,0,107,0,0,benign
21,0,3,1,0,5,3.3333333333333335,12,12,2,0,0,3,0,0,0,0,0,0,0,0,3.6537567082870015,13,0,0,80,1,0,1,0,0,0,1,0,0,0,1,0,0,10,0,0,1,1,1,0,0,0,0,0,0,1,0,0,benign
43,0,3,18,13,10,5.333333333333333,18,18,3,0,0,4,0,0,0,0,0,0,0,0,4.167219045692385,28,0,0,80,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,1,0,37,0,2,0,0,4,0,0,benign
47,0,2,20,0,15,9.0,19,19,1,0,0,4,2,0,0,0,0,0,0,0,4.3678986918730125,25,0,0,80,1,0,0,0,0,0,1,0,0,0,0,0,1,24,0,0,208,1,1,1,11,0,25,184,0,2,0,0,benign
41,0,3,13,12,8,6.0,20,20,3,0,0,3,0,0,0,0,0,0,0,0,4.045980358012782,23,0,0,80,1,0,1,0,0,0,1,0,0,0,0,0,0,12,0,0,56,1,1,1,56,0,12,2,0,9,0,0,benign
51,0,3,32,20,4,3.0,11,11,3,0,0,5,1,0,0,0,0,0,0,0,4.133141156402517,29,0,0,80,1,0,1,0,0,0,1,0,0,0,0,0,0,11,0,0,681,1,1,3,149,0,375,18,0,29,0,0,benign
62,0,3,22,1,15,7.0,23,23,2,0,0,5,1,0,0,0,0,0,0,0,4.663659722187765,29,14,0,80,1,0,1,0,1,0,2,0,1,1,0,0,0,16,0,0,688,1,1,15,322,0,172,16,0,7,0,0,benign
79,0,2,57,0,10,6.5,14,14,1,0,0,6,5,0,0,0,0,0,0,0,4.483445781432491,42,4,0,80,1,0,0,0,2,0,1,0,0,0,0,0,0,10,0,0,140,1,1,2,134,2,229,10,0,101,0,0,benign
66,0,3,44,34,7,4.333333333333333,15,15,3,1,0,5,1,0,0,0,0,0,0,0,4.570148286841063,39,2,0,80,0,0,1,1,1,0,1,0,0,1,0,0,0,4,0,0,12,1,1,1,48,0,414,10,0,4,0,0,benign
43,0,3,9,0,15,8.0,26,26,2,0,0,4,0,0,0,0,0,0,0,0,4.251164173004869,27,0,0,80,1,0,1,0,0,0,1,0,0,1,0,0,0,18,0,0,269,1,1,10,76,0,54,85,0,6,0,0,benign
45,0,3,13,0,16,7.333333333333333,24,24,2,0,0,4,1,0,0,0,0,0,0,0,4.0801689311001095,26,0,0,80,1,0,1,0,0,0,1,0,0,1,0,0,0,22,0,0,63,1,1,1,506,0,58,6,0,10,0,0,benign
34,0,3,12,8,7,4.0,14,14,2,0,0,4,0,0,0,0,0,0,0,0,3.9957153271690524,21,2,0,80,1,0,1,0,0,0,1,0,0,1,0,0,0,9,0,0,144,1,1,1,40,0,13,12,0,27,0,0,benign
51,0,2,29,17,10,6.5,14,14,2,0,0,6,0,0,0,0,0,0,0,0,4.475963577095929,24,8,0,80,1,0,0,0,0,0,1,0,0,0,0,0,0,30,0,0,36,1,1,1,67,0,6,4,0,8,0,0,benign
79,0,3,56,37,7,4.333333333333333,15,15,2,0,0,6,9,0,0,0,0,0,0,0,4.6766593117046265,35,9,0,80,1,0,1,0,2,0,1,0,0,0,0,0,0,21,0,0,32,1,1,1,55,1,16,2,0,2,0,0,benign
85,0,4,59,0,7,3.75,18,18,3,1,0,5,6,0,0,1,0,0,0,0,4.600699326209525,40,7,0,80,1,0,2,0,2,0,2,0,0,1,0,0,3,63,0,0,128,1,1,1,115,0,37,2,0,21,0,0,benign
77,0,3,48,0,14,6.666666666666667,22,22,2,0,0,4,7,0,0,0,0,0,0,0,4.343992872535015,40,1,0,80,0,0,1,0,2,0,1,0,0,1,0,0,0,9,0,0,14,1,1,2,13,0,1,4,0,0,0,0,benign
71,0,3,44,43,11,5.666666666666667,19,19,2,0,0,3,4,0,0,0,0,0,0,0,4.19467669766701,40,0,0,80,1,0,1,0,1,0,1,0,0,1,0,0,0,7,0,0,94,1,1,1,44,0,9,4,0,3,0,0,benign
35,0,3,11,10,8,4.666666666666667,16,16,2,0,0,3,0,0,0,0,0,0,0,0,4.240156860408859,23,0,0,80,1,0,1,0,0,0,1,0,0,1,0,0,6,31,0,0,339,1,1,2,63,0,32,13,0,33,0,0,benign
115,0,4,93,62,3,2.75,14,14,4,6,0,5,2,0,0,0,0,0,0,0,4.550120866282259,66,0,0,80,1,0,2,0,2,0,1,0,0,1,0,0,0,11,0,0,94,1,1,3,57,0,22,14,0,7,0,0,benign
69,0,4,45,0,5,3.25,16,16,3,0,0,5,4,0,0,0,0,0,0,0,4.361864951053221,32,3,0,80,1,0,2,0,1,0,1,0,0,0,0,0,0,13,0,0,13,1,1,1,19,1,10,1,0,3,0,0,benign
52,0,3,27,9,11,5.333333333333333,18,18,3,0,0,4,0,0,0,0,0,0,0,0,4.089889603490046,33,0,0,80,0,0,1,1,0,0,1,0,0,1,0,0,0,2,0,0,2,1,1,1,0,0,0,3,0,0,0,0,benign
48,0,2,24,0,12,7.5,16,16,1,0,0,5,1,0,0,0,0,0,0,0,4.189260032810927,30,0,0,80,1,0,0,0,0,0,1,0,0,0,0,0,0,46,0,0,153,1,1,2,75,0,115,4,0,10,0,0,benign
26,0,2,7,0,7,5.0,11,11,1,0,0,4,0,0,0,0,0,0,0,0,3.902174814211728,15,0,0,80,1,0,0,1,0,0,1,0,0,0,0,0,0,7,0,0,42,1,1,2,64,1,10,8,0,2,0,0,benign
31,1,3,1,0,14,6.666666666666667,22,22,2,0,0,3,1,0,0,0,0,0,0,0,4.106949132758152,18,0,0,80,1,0,1,0,0,0,1,0,0,1,0,0,1,7,0,0,379,1,1,0,102,0,12,0,0,68,2,0,benign
29,0,2,5,4,12,7.5,16,16,1,0,0,3,0,0,0,0,0,0,0,0,3.9262723741395074,16,0,0,80,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,67,1,1,1,33,0,3,7,0,1,0,0,benign
28,0,3,1,0,11,5.666666666666667,19,19,2,0,0,3,0,0,0,0,0,0,0,0,3.9407598325400897,17,0,0,80,1,0,1,0,0,0,1,0,0,1,0,0,0,7,0,0,132,1,1,0,24,0,0,0,0,25,0,0,benign
78,0,3,53,0,9,5.0,17,17,2,0,0,5,7,0,0,0,0,0,0,0,4.312575343298513,41,0,0,80,1,0,1,1,2,0,1,0,0,1,0,0,0,25,0,0,162,1,1,3,225,0,243,26,0,43,0,0,benign
120,2,4,85,63,13,6.0,27,27,4,0,0,5,12,0,0,0,0,0,0,0,4.719658572299388,64,3,0,80,1,0,2,0,2,0,1,0,0,0,0,0,1,36,0,0,322,1,1,6,178,0,137,37,0,27,0,0,benign
22,0,3,1,0,5,3.6666666666666665,13,13,2,0,0,3,0,0,0,0,0,0,0,0,3.6635327548042547,13,0,0,80,1,0,1,0,0,0,1,0,0,1,0,0,0,3,0,0,37,1,1,2,35,0,2,4,0,3,0,0,benign
36,0,2,10,9,15,9.0,19,19,2,0,0,3,0,0,0,0,0,0,0,0,3.919381945646371,22,0,0,80,0,0,0,1,0,0,1,0,0,0,0,0,2,14,0,0,26,1,1,0,16,0,1,1,0,3,0,0,benign
42,0,3,9,5,13,7.666666666666667,25,25,2,0,0,4,1,0,0,0,0,0,0,0,4.08232813685843,25,0,0,80,1,0,1,0,0,0,1,0,0,0,0,0,1,21,0,0,30,1,1,1,17,0,1,3,0,4,0,0,benign
75,0,3,50,0,9,5.0,17,17,2,0,0,4,9,0,0,0,0,0,0,0,4.266278152388168,39,0,0,80,1,0,1,0,2,0,1,0,0,1,0,0,1,30,0,0,70,1,1,1,71,0,8,1,0,2,0,0,benign
45,0,4,23,0,4,2.75,14,14,3,0,0,5,0,0,0,0,0,0,0,0,3.964540741814107,25,0,0,80,1,0,2,0,0,0,1,0,0,1,0,0,0,8,0,0,91,1,1,0,25,0,26,0,0,13,0,0,benign
159,1,3,41,0,8,5.333333333333333,18,18,2,5,4,6,1,0,0,0,0,91,4,0,4.781921164742698,73,16,0,80,1,0,1,0,2,0,5,4,0,0,0,0,0,24,0,0,77,1,1,2,61,0,32,19,0,2,0,0,benign
60,0,3,35,26,7,5.0,17,17,3,0,0,4,0,0,0,0,0,0,0,0,4.165165704541554,41,0,0,80,1,0,1,1,1,0,1,0,0,0,0,0,0,2,0,0,36,1,1,1,6,0,3,8,0,2,0,0,benign
32,0,3,1,0,15,7.0,23,23,2,0,0,3,0,0,0,0,0,0,0,0,3.9681390622295662,18,0,0,80,1,0,1,0,0,0,1,0,0,1,0,0,1,64,0,0,411,1,1,0,161,0,69,1,0,80,0,0,benign
67,0,3,31,3,5,3.6666666666666665,13,13,2,0,1,7,0,0,0,0,0,14,1,0,4.581881214394726,32,3,0,80,1,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,5,1,1,0,3,0,1,0,0,0,0,0,benign
63,0,3,37,27,10,5.333333333333333,18,18,2,0,0,4,4,0,0,0,0,0,0,0,4.405951059060377,37,0,0,80,1,0,1,1,1,0,1,0,0,1,0,0,1,34,0,0,63,1,1,1,312,0,25,1,0,18,1,0,benign
58,0,3,36,35,6,4.0,14,14,3,0,0,3,2,0,0,0,0,0,0,0,4.146629599158928,33,1,0,80,1,0,1,0,1,0,1,0,0,1,0,0,0,16,0,0,33,1,1,0,31,0,3,0,0,15,0,0,benign
131,0,3,78,64,8,4.666666666666667,16,16,2,0,1,5,7,0,0,0,0,28,1,0,4.657161621773978,57,19,0,80,1,0,1,0,2,0,2,1,0,1,0,0,1,16,0,0,263,1,1,1,93,0,11,2,0,8,0,0,benign
180,0,3,145,126,18,8.333333333333334,27,27,2,0,0,6,25,0,0,0,0,0,0,0,4.626389966267654,86,12,0,80,1,0,1,1,2,0,1,0,0,0,0,0,0,12,0,0,34,1,1,2,39,0,12,2,0,5,0,0,benign
48,0,3,17,16,15,7.0,23,23,2,0,0,3,1,0,0,0,0,0,0,0,4.248734053066622,29,0,0,80,1,0,1,0,0,0,1,0,0,1,0,0,0,8,0,0,5,1,1,0,1,0,0,0,0,1,0,0,benign
74,0,3,52,23,7,4.0,14,14,4,0,0,5,1,0,0,0,2,0,0,0,4.361584116689147,41,0,0,80,1,0,1,0,1,0,1,0,0,1,0,0,0,21,0,0,463,1,1,1,216,0,165,1,0,1,0,0,benign
44,0,2,18,0,14,8.5,18,18,1,0,0,4,2,0,0,0,0,0,0,0,4.10092167520963,23,1,0,80,1,0,0,1,0,0,1,0,0,0,0,0,1,50,0,0,612,1,1,5,174,0,122,23,0,37,0,0,benign
41,1,3,1,0,18,10.0,32,32,2,0,0,3,1,0,0,0,0,0,0,0,4.155498040834077,22,0,0,80,1,0,1,0,0,0,1,0,0,0,0,0,0,9,0,0,109,1,1,1,83,0,9,1,0,12,0,0,benign
57,0,3,35,0,7,4.0,14,14,2,0,0,8,3,0,0,0,0,0,0,0,4.42694325122759,25,7,0,80,1,0,1,0,1,0,1,0,0,0,0,0,1,7,0,0,201,1,1,3,180,0,78,35,0,6,0,0,benign
24,0,2,1,0,11,7.0,15,15,1,0,0,3,0,0,0,0,0,0,0,0,3.938721875540867,14,0,0,80,1,0,0,1,0,0,1,0,0,0,0,0,0,25,0,0,163,1,1,3,124,0,12,7,0,15,0,0,benign
71,0,2,46,0,13,8.0,17,17,1,0,0,4,6,0,0,0,0,0,0,0,4.240971859326207,41,2,0,80,1,0,0,0,1,0,1,0,0,0,0,0,0,14,0,0,36,1,1,1,79,0,32,1,0,2,0,0,benign
45,1,3,14,5,15,7.333333333333333,24,24,2,0,0,4,1,0,0,0,0,0,0,0,4.311421641246036,23,2,0,80,0,0,1,1,0,0,1,0,0,0,0,0,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
53,0,4,28,17,7,3.5,17,17,4,0,0,4,0,0,0,0,0,0,0,0,4.237472936455823,32,0,0,80,1,0,2,0,0,0,1,0,0,1,0,0,0,15,0,0,266,1,1,0,118,0,109,0,0,0,0,0,benign
119,0,3,96,63,7,4.333333333333333,15,15,2,1,0,9,7,0,0,0,0,0,0,0,4.541740365894188,57,5,0,80,1,0,1,1,2,0,2,0,0,0,0,0,0,9,0,0,95,1,1,6,91,0,52,17,0,2,0,0,benign
143,0,3,110,0,12,7.666666666666667,25,25,2,0,0,7,15,0,0,0,0,0,0,0,4.453515346876664,66,10,0,80,1,0,1,0,2,0,1,0,0,0,0,0,2,34,0,0,232,1,1,1,157,0,46,3,0,41,0,0,benign
72,0,3,40,19,15,7.333333333333333,24,24,2,0,0,6,3,0,0,0,0,0,0,0,4.317184078475659,41,3,0,80,1,0,1,0,1,0,1,0,0,0,0,0,0,37,0,0,132,1,1,1,12,0,22,11,0,3,0,0,benign
27,0,3,1,0,9,5.333333333333333,18,18,2,0,0,3,0,0,0,0,0,0,0,0,3.9582291686698783,14,0,0,80,1,0,1,0,0,0,1,0,0,0,0,0,0,7,0,0,3,1,1,0,1,0,3,0,0,0,0,0,benign
34,0,3,13,0,5,3.6666666666666665,13,13,2,0,0,4,2,0,0,0,0,0,0,0,4.182907326480826,19,0,0,80,1,0,1,0,0,0,1,0,0,1,0,0,0,24,0,0,201,1,1,3,280,0,31,3,0,28,0,0,benign
93,0,2,66,0,16,9.5,20,20,1,0,0,7,7,0,0,0,0,0,0,0,4.323618022609624,43,8,0,80,0,0,0,0,2,0,1,0,0,0,0,0,0,16,0,0,33,1,1,4,228,0,7,9,0,6,0,0,benign
27,0,3,1,0,10,5.333333333333333,18,18,2,0,0,3,0,0,0,0,0,0,0,0,3.824538780727774,16,0,0,80,1,0,1,0,0,0,1,0,0,1,0,0,1,23,0,0,1,1,1,0,0,0,0,0,0,0,0,0,benign
53,0,3,16,15,21,9.0,29,29,2,0,0,3,1,0,0,0,0,0,0,0,4.076490502953191,34,0,0,80,1,0,1,0,0,0,1,0,0,1,0,0,1,20,0,0,157,1,1,4,209,1,105,22,0,14,0,0,benign
